date,timestamp,value
2023/4/23 14:48,1682232522,0.087083333
2023/4/23 14:50,1682232642,0.067351123
2023/4/23 14:52,1682232762,0.065716667
2023/4/23 14:54,1682232882,0.121016667
2023/4/23 14:56,1682233002,0.230266667
2023/4/23 14:58,1682233122,0.122816667
2023/4/23 15:00,1682233242,0.068898852
2023/4/23 15:02,1682233362,0.09359844
2023/4/23 15:04,1682233482,0.069966667
2023/4/23 15:06,1682233602,0.1143
2023/4/23 15:08,1682233722,0.0826
2023/4/23 15:10,1682233842,0.086307192
2023/4/23 15:12,1682233962,0.097566667
2023/4/23 15:14,1682234082,0.064515591
2023/4/23 15:16,1682234202,0.077348711
2023/4/23 15:18,1682234322,0.062734379
2023/4/23 15:20,1682234442,0.111485191
2023/4/23 15:22,1682234562,0.178816667
2023/4/23 15:24,1682234682,0.10605
2023/4/23 15:26,1682234802,0.093968233
2023/4/23 15:28,1682234922,0.109267935
2023/4/23 15:30,1682235042,0.210396493
2023/4/23 15:32,1682235162,0.149852498
2023/4/23 15:34,1682235282,0.108183333
2023/4/23 15:36,1682235402,0.148725897
2023/4/23 15:38,1682235522,0.10985
2023/4/23 15:40,1682235642,0.114483333
2023/4/23 15:42,1682235762,0.131183333
2023/4/23 15:44,1682235882,0.222853714
2023/4/23 15:46,1682236002,0.185131487
2023/4/23 15:48,1682236122,0.1578
2023/4/23 15:50,1682236242,0.112807521
2023/4/23 15:52,1682236362,0.112048133
2023/4/23 15:54,1682236482,0.136066667
2023/4/23 15:56,1682236602,0.086813773
2023/4/23 15:58,1682236722,0.099918332
2023/4/23 16:00,1682236842,0.130152169
2023/4/23 16:02,1682236962,0.124916667
2023/4/23 16:04,1682237082,0.114981417
2023/4/23 16:06,1682237202,0.10573172
2023/4/23 16:08,1682237322,0.108233333
2023/4/23 16:10,1682237442,0.166352773
2023/4/23 16:12,1682237562,0.09175
2023/4/23 16:14,1682237682,0.096533333
2023/4/23 16:16,1682237802,0.119033333
2023/4/23 16:18,1682237922,0.087783333
2023/4/23 16:20,1682238042,0.107766667
2023/4/23 16:22,1682238162,0.123883333
2023/4/23 16:24,1682238282,0.117931368
2023/4/23 16:26,1682238402,0.092083333
2023/4/23 16:28,1682238522,0.078651311
2023/4/23 16:30,1682238642,0.1384
2023/4/23 16:32,1682238762,0.171983333
2023/4/23 16:34,1682238882,0.11605
2023/4/23 16:36,1682239002,0.144585541
2023/4/23 16:38,1682239122,0.106071214
2023/4/23 16:40,1682239242,0.155038501
2023/4/23 16:42,1682239362,0.107883333
2023/4/23 16:44,1682239482,0.229798443
2023/4/23 16:46,1682239602,0.091151519
2023/4/23 16:48,1682239722,0.158330694
2023/4/23 16:50,1682239842,0.152116667
2023/4/23 16:52,1682239962,0.119333333
2023/4/23 16:54,1682240082,0.227216667
2023/4/23 16:56,1682240202,0.180480325
2023/4/23 16:58,1682240322,0.12365
2023/4/23 17:00,1682240442,0.145752091
2023/4/23 17:02,1682240562,0.124652078
2023/4/23 17:04,1682240682,0.121866667
2023/4/23 17:06,1682240802,0.147557378
2023/4/23 17:08,1682240922,0.13478558
2023/4/23 17:10,1682241042,0.096618277
2023/4/23 17:12,1682241162,0.070551176
2023/4/23 17:14,1682241282,0.09273797
2023/4/23 17:16,1682241402,0.075116667
2023/4/23 17:18,1682241522,0.101216667
2023/4/23 17:20,1682241642,0.11385
2023/4/23 17:22,1682241762,0.089415176
2023/4/23 17:24,1682241882,0.107333333
2023/4/23 17:26,1682242002,0.093716667
2023/4/23 17:28,1682242122,0.089216667
2023/4/23 17:30,1682242242,0.116089138
2023/4/23 17:32,1682242362,0.141202353
2023/4/23 17:34,1682242482,0.08867069
2023/4/23 17:36,1682242602,0.124216667
2023/4/23 17:38,1682242722,0.092381794
2023/4/23 17:40,1682242842,0.069877148
2023/4/23 17:42,1682242962,0.069269921
2023/4/23 17:44,1682243082,0.078838174
2023/4/23 17:46,1682243202,0.076698722
2023/4/23 17:48,1682243322,0.0593
2023/4/23 17:50,1682243442,0.06698445
2023/4/23 17:52,1682243562,0.08099865
2023/4/23 17:54,1682243682,0.080533333
2023/4/23 17:56,1682243802,0.102579914
2023/4/23 17:58,1682243922,0.085441456
2023/4/23 18:00,1682244042,0.076051268
2023/4/23 18:02,1682244162,0.064766667
2023/4/23 18:04,1682244282,0.064733333
2023/4/23 18:06,1682244402,0.0743
2023/4/23 18:08,1682244522,0.216646389
2023/4/23 18:10,1682244642,0.1348
2023/4/23 18:12,1682244762,0.084016667
2023/4/23 18:14,1682244882,0.054566667
2023/4/23 18:16,1682245002,0.080701345
2023/4/23 18:18,1682245122,0.074717912
2023/4/23 18:20,1682245242,0.10155
2023/4/23 18:22,1682245362,0.093216667
2023/4/23 18:24,1682245482,0.071433333
2023/4/23 18:26,1682245602,0.064915585
2023/4/23 18:28,1682245722,0.069117819
2023/4/23 18:30,1682245842,0.073332111
2023/4/23 18:32,1682245962,0.065016667
2023/4/23 18:34,1682246082,0.058916667
2023/4/23 18:36,1682246202,0.075865173
2023/4/23 18:38,1682246322,0.06515
2023/4/23 18:40,1682246442,0.084249817
2023/4/23 18:42,1682246562,0.069233333
2023/4/23 18:44,1682246682,0.071516667
2023/4/23 18:46,1682246802,0.060933333
2023/4/23 18:48,1682246922,0.076755117
