date,timestamp,value
2023/4/23 14:48,1682232522,257.8
2023/4/23 14:50,1682232642,257.8042967
2023/4/23 14:52,1682232762,257.8
2023/4/23 14:54,1682232882,257.8
2023/4/23 14:56,1682233002,257.8
2023/4/23 14:58,1682233122,257.8
2023/4/23 15:00,1682233242,257.7957034
2023/4/23 15:02,1682233362,257.7957034
2023/4/23 15:04,1682233482,257.8
2023/4/23 15:06,1682233602,257.8
2023/4/23 15:08,1682233722,257.8
2023/4/23 15:10,1682233842,257.8214851
2023/4/23 15:12,1682233962,257.7666667
2023/4/23 15:14,1682234082,257.7957034
2023/4/23 15:16,1682234202,257.779037
2023/4/23 15:18,1682234322,257.8042967
2023/4/23 15:20,1682234442,257.8042967
2023/4/23 15:22,1682234562,257.8
2023/4/23 15:24,1682234682,3124.483333
2023/4/23 15:26,1682234802,7285.338089
2023/4/23 15:28,1682234922,7353.578633
2023/4/23 15:30,1682235042,10074.1321
2023/4/23 15:32,1682235162,14866.81445
2023/4/23 15:34,1682235282,17366.45
2023/4/23 15:36,1682235402,16721.98057
2023/4/23 15:38,1682235522,16187.06667
2023/4/23 15:40,1682235642,16927.56667
2023/4/23 15:42,1682235762,17325.08333
2023/4/23 15:44,1682235882,15981.53303
2023/4/23 15:46,1682236002,14494.3339
2023/4/23 15:48,1682236122,14227.76667
2023/4/23 15:50,1682236242,14450.23002
2023/4/23 15:52,1682236362,14970.91715
2023/4/23 15:54,1682236482,14807.48333
2023/4/23 15:56,1682236602,15883.48722
2023/4/23 15:58,1682236722,15921.98203
2023/4/23 16:00,1682236842,16128.86881
2023/4/23 16:02,1682236962,17041.58333
2023/4/23 16:04,1682237082,14974.28376
2023/4/23 16:06,1682237202,14429.61222
2023/4/23 16:08,1682237322,14170.53333
2023/4/23 16:10,1682237442,13135.03558
2023/4/23 16:12,1682237562,13871.83333
2023/4/23 16:14,1682237682,15412.5
2023/4/23 16:16,1682237802,15641.95
2023/4/23 16:18,1682237922,15724.65
2023/4/23 16:20,1682238042,11947.63333
2023/4/23 16:22,1682238162,12560.93333
2023/4/23 16:24,1682238282,13218.1297
2023/4/23 16:26,1682238402,13381.91667
2023/4/23 16:28,1682238522,13194.25324
2023/4/23 16:30,1682238642,13614.11667
2023/4/23 16:32,1682238762,13257.01667
2023/4/23 16:34,1682238882,11310.33333
2023/4/23 16:36,1682239002,10438.68946
2023/4/23 16:38,1682239122,11058.81176
2023/4/23 16:40,1682239242,11086.91956
2023/4/23 16:42,1682239362,10875.9
2023/4/23 16:44,1682239482,10775.71979
2023/4/23 16:46,1682239602,10749.97917
2023/4/23 16:48,1682239722,11068.91552
2023/4/23 16:50,1682239842,11340.41667
2023/4/23 16:52,1682239962,11132.55
2023/4/23 16:54,1682240082,11254.2
2023/4/23 16:56,1682240202,10361.67731
2023/4/23 16:58,1682240322,10463.76667
2023/4/23 17:00,1682240442,8815.918408
2023/4/23 17:02,1682240562,7716.678611
2023/4/23 17:04,1682240682,7693.583333
2023/4/23 17:06,1682240802,7016.834175
2023/4/23 17:08,1682240922,6548.709145
2023/4/23 17:10,1682241042,6793.113219
2023/4/23 17:12,1682241162,3504.191737
2023/4/23 17:14,1682241282,3178.575595
2023/4/23 17:16,1682241402,3553.1
2023/4/23 17:18,1682241522,4214.45
2023/4/23 17:20,1682241642,5297.25
2023/4/23 17:22,1682241762,2508.841519
2023/4/23 17:24,1682241882,2482.383333
2023/4/23 17:26,1682242002,2406.5
2023/4/23 17:28,1682242122,2347.833333
2023/4/23 17:30,1682242242,2204.476891
2023/4/23 17:32,1682242362,2114.201903
2023/4/23 17:34,1682242482,2198.546327
2023/4/23 17:36,1682242602,2223.716667
2023/4/23 17:38,1682242722,4521.157981
2023/4/23 17:40,1682242842,2232.301512
2023/4/23 17:42,1682242962,2222.32791
2023/4/23 17:44,1682243082,676.3818761
2023/4/23 17:46,1682243202,2334.094432
2023/4/23 17:48,1682243322,2252.433333
2023/4/23 17:50,1682243442,2165.636094
2023/4/23 17:52,1682243562,2135.981067
2023/4/23 17:54,1682243682,2291.6
2023/4/23 17:56,1682243802,2356.221459
2023/4/23 17:58,1682243922,266.4900177
2023/4/23 18:00,1682244042,266.5044417
2023/4/23 18:02,1682244162,1308.016667
2023/4/23 18:04,1682244282,2476.316667
2023/4/23 18:06,1682244402,2380.25
2023/4/23 18:08,1682244522,2231.812803
2023/4/23 18:10,1682244642,2243.483333
2023/4/23 18:12,1682244762,2194.383333
2023/4/23 18:14,1682244882,1905.266667
2023/4/23 18:16,1682245002,307.7051284
2023/4/23 18:18,1682245122,290.5881765
2023/4/23 18:20,1682245242,4466.933333
2023/4/23 18:22,1682245362,658.5833333
2023/4/23 18:24,1682245482,267.7
2023/4/23 18:26,1682245602,265.9455676
2023/4/23 18:28,1682245722,267.7044617
2023/4/23 18:30,1682245842,267.6955384
2023/4/23 18:32,1682245962,267.7
2023/4/23 18:34,1682246082,267.6833333
2023/4/23 18:36,1682246202,267.7535507
2023/4/23 18:38,1682246322,267.7
2023/4/23 18:40,1682246442,267.6464707
2023/4/23 18:42,1682246562,267.7
2023/4/23 18:44,1682246682,267.7
2023/4/23 18:46,1682246802,267.6833333
2023/4/23 18:48,1682246922,267.7178479
