date,timestamp,value
2023/4/23 14:48,1682232522,6.6
2023/4/23 14:50,1682232642,6.500108335
2023/4/23 14:52,1682232762,6.533333333
2023/4/23 14:54,1682232882,6.5
2023/4/23 14:56,1682233002,6.55
2023/4/23 14:58,1682233122,6.6
2023/4/23 15:00,1682233242,6.499891668
2023/4/23 15:02,1682233362,6.666555557
2023/4/23 15:04,1682233482,6.5
2023/4/23 15:06,1682233602,6.55
2023/4/23 15:08,1682233722,6.6
2023/4/23 15:10,1682233842,6.500541712
2023/4/23 15:12,1682233962,6.516666667
2023/4/23 15:14,1682234082,6.499891668
2023/4/23 15:16,1682234202,6.549890835
2023/4/23 15:18,1682234322,6.600110002
2023/4/23 15:20,1682234442,6.483441391
2023/4/23 15:22,1682234562,6.666666667
2023/4/23 15:24,1682234682,6.533333333
2023/4/23 15:26,1682234802,6.583443057
2023/4/23 15:28,1682234922,6.602090662
2023/4/23 15:30,1682235042,6.499891668
2023/4/23 15:32,1682235162,6.916781946
2023/4/23 15:34,1682235282,6.566666667
2023/4/23 15:36,1682235402,6.61633585
2023/4/23 15:38,1682235522,6.7
2023/4/23 15:40,1682235642,6.6
2023/4/23 15:42,1682235762,6.8
2023/4/23 15:44,1682235882,7.000116669
2023/4/23 15:46,1682236002,6.849315068
2023/4/23 15:48,1682236122,7.183333333
2023/4/23 15:50,1682236242,6.767117808
2023/4/23 15:52,1682236362,6.849885835
2023/4/23 15:54,1682236482,7.166666667
2023/4/23 15:56,1682236602,7.249758341
2023/4/23 15:58,1682236722,7.183453058
2023/4/23 16:00,1682236842,6.866781113
2023/4/23 16:02,1682236962,7.083333333
2023/4/23 16:04,1682237082,6.916551391
2023/4/23 16:06,1682237202,6.952085626
2023/4/23 16:08,1682237322,7.033333333
2023/4/23 16:10,1682237442,6.900115002
2023/4/23 16:12,1682237562,7
2023/4/23 16:14,1682237682,6.966666667
2023/4/23 16:16,1682237802,22.91666667
2023/4/23 16:18,1682237922,6.983333333
2023/4/23 16:20,1682238042,6.883333333
2023/4/23 16:22,1682238162,6.95
2023/4/23 16:24,1682238282,6.899885002
2023/4/23 16:26,1682238402,6.933333333
2023/4/23 16:28,1682238522,6.983449724
2023/4/23 16:30,1682238642,13.21666667
2023/4/23 16:32,1682238762,14.31666667
2023/4/23 16:34,1682238882,6.7
2023/4/23 16:36,1682239002,6.799320068
2023/4/23 16:38,1682239122,6.818030273
2023/4/23 16:40,1682239242,47.51825061
2023/4/23 16:42,1682239362,83.1
2023/4/23 16:44,1682239482,82.97350916
2023/4/23 16:46,1682239602,82.80138002
2023/4/23 16:48,1682239722,84.84858586
2023/4/23 16:50,1682239842,83.78333333
2023/4/23 16:52,1682239962,84.5
2023/4/23 16:54,1682240082,83.8
2023/4/23 16:56,1682240202,87.66520558
2023/4/23 16:58,1682240322,85.41666667
2023/4/23 17:00,1682240442,11.38219511
2023/4/23 17:02,1682240562,7.066784446
2023/4/23 17:04,1682240682,6.933333333
2023/4/23 17:06,1682240802,7.117022518
2023/4/23 17:08,1682240922,7.050117502
2023/4/23 17:10,1682241042,6.933448891
2023/4/23 17:12,1682241162,6.983449724
2023/4/23 17:14,1682241282,6.917012517
2023/4/23 17:16,1682241402,7.1
2023/4/23 17:18,1682241522,7.033333333
2023/4/23 17:20,1682241642,7.3
2023/4/23 17:22,1682241762,7.166547224
2023/4/23 17:24,1682241882,6.966666667
2023/4/23 17:26,1682242002,7.266666667
2023/4/23 17:28,1682242122,7.25
2023/4/23 17:30,1682242242,6.983682517
2023/4/23 17:32,1682242362,7.016783613
2023/4/23 17:34,1682242482,6.968292602
2023/4/23 17:36,1682242602,7.483333333
2023/4/23 17:38,1682242722,7.116548058
2023/4/23 17:40,1682242842,7.017719325
2023/4/23 17:42,1682242962,7.108886108
2023/4/23 17:44,1682243082,6.998950157
2023/4/23 17:46,1682243202,7.183213613
2023/4/23 17:48,1682243322,7.116666667
2023/4/23 17:50,1682243442,7.183453058
2023/4/23 17:52,1682243562,7.38321028
2023/4/23 17:54,1682243682,7.033333333
2023/4/23 17:56,1682243802,7.216426119
2023/4/23 17:58,1682243922,7.149285071
2023/4/23 18:00,1682244042,7.050117502
2023/4/23 18:02,1682244162,7.55
2023/4/23 18:04,1682244282,7.066666667
2023/4/23 18:06,1682244402,7.25
2023/4/23 18:08,1682244522,7.183213613
2023/4/23 18:10,1682244642,7.25
2023/4/23 18:12,1682244762,7.15
2023/4/23 18:14,1682244882,7.066666667
2023/4/23 18:16,1682245002,7.250120835
2023/4/23 18:18,1682245122,7.183453058
2023/4/23 18:20,1682245242,7.116666667
2023/4/23 18:22,1682245362,7.2
2023/4/23 18:24,1682245482,7.1
2023/4/23 18:26,1682245602,7.266545558
2023/4/23 18:28,1682245722,7.216786946
2023/4/23 18:30,1682245842,7.116548058
2023/4/23 18:32,1682245962,7.183333333
2023/4/23 18:34,1682246082,7.1
2023/4/23 18:36,1682246202,7.284790291
2023/4/23 18:38,1682246322,7.2
2023/4/23 18:40,1682246442,7.115243618
2023/4/23 18:42,1682246562,7.233333333
2023/4/23 18:44,1682246682,7.1
2023/4/23 18:46,1682246802,7.283333333
2023/4/23 18:48,1682246922,7.21714781
