date,timestamp,value
2023/4/23 14:48,1682232522,271517.05
2023/4/23 14:50,1682232642,271521.3254
2023/4/23 14:52,1682232762,271524.7833
2023/4/23 14:54,1682232882,271524.35
2023/4/23 14:56,1682233002,271525.9667
2023/4/23 14:58,1682233122,271522.2833
2023/4/23 15:00,1682233242,271517.6414
2023/4/23 15:02,1682233362,271523.2079
2023/4/23 15:04,1682233482,271525.65
2023/4/23 15:06,1682233602,271524.9667
2023/4/23 15:08,1682233722,271523.8667
2023/4/23 15:10,1682233842,271546.8122
2023/4/23 15:12,1682233962,43239.88333
2023/4/23 15:14,1682234082,271519.8913
2023/4/23 15:16,1682234202,271487.8752
2023/4/23 15:18,1682234322,271530.2088
2023/4/23 15:20,1682234442,271530.5588
2023/4/23 15:22,1682234562,271524.9833
2023/4/23 15:24,1682234682,2039075.65
2023/4/23 15:26,1682234802,4623456.724
2023/4/23 15:28,1682234922,14491619.71
2023/4/23 15:30,1682235042,5930385.044
2023/4/23 15:32,1682235162,8894881.815
2023/4/23 15:34,1682235282,10306147.27
2023/4/23 15:36,1682235402,9841752.929
2023/4/23 15:38,1682235522,7736745.383
2023/4/23 15:40,1682235642,29143372.9
2023/4/23 15:42,1682235762,1257820.733
2023/4/23 15:44,1682235882,7756966.533
2023/4/23 15:46,1682236002,40627620.62
2023/4/23 15:48,1682236122,48680918.73
2023/4/23 15:50,1682236242,24088485.22
2023/4/23 15:52,1682236362,2139908.435
2023/4/23 15:54,1682236482,31290956.37
2023/4/23 15:56,1682236602,9442165.661
2023/4/23 15:58,1682236722,28911175.84
2023/4/23 16:00,1682236842,9542160.153
2023/4/23 16:02,1682236962,1175118.8
2023/4/23 16:04,1682237082,9080076.365
2023/4/23 16:06,1682237202,45295772
2023/4/23 16:08,1682237322,35303868.7
2023/4/23 16:10,1682237442,30444067.38
2023/4/23 16:12,1682237562,8005154.4
2023/4/23 16:14,1682237682,21285.28333
2023/4/23 16:16,1682237802,9066520.35
2023/4/23 16:18,1682237922,22271692.2
2023/4/23 16:20,1682238042,4556804.7
2023/4/23 16:22,1682238162,31893366.82
2023/4/23 16:24,1682238282,30677711.05
2023/4/23 16:26,1682238402,19724087.17
2023/4/23 16:28,1682238522,7048608.927
2023/4/23 16:30,1682238642,8049381.75
2023/4/23 16:32,1682238762,22643392.32
2023/4/23 16:34,1682238882,6845633.717
2023/4/23 16:36,1682239002,6290514.132
2023/4/23 16:38,1682239122,6665026.555
2023/4/23 16:40,1682239242,6663507.25
2023/4/23 16:42,1682239362,23064423.48
2023/4/23 16:44,1682239482,27298817.4
2023/4/23 16:46,1682239602,6495784.98
2023/4/23 16:48,1682239722,31464831.37
2023/4/23 16:50,1682239842,6849340.7
2023/4/23 16:52,1682239962,18118971.83
2023/4/23 16:54,1682240082,6750087.017
2023/4/23 16:56,1682240202,26591225.31
2023/4/23 16:58,1682240322,6298428.5
2023/4/23 17:00,1682240442,9265.690098
2023/4/23 17:02,1682240562,4580022.384
2023/4/23 17:04,1682240682,4534873.583
2023/4/23 17:06,1682240802,4179127.206
2023/4/23 17:08,1682240922,20965981.48
2023/4/23 17:10,1682241042,4035352.673
2023/4/23 17:12,1682241162,21804461.71
2023/4/23 17:14,1682241282,1801733.52
2023/4/23 17:16,1682241402,12866202.72
2023/4/23 17:18,1682241522,2440048.817
2023/4/23 17:20,1682241642,13923399.33
2023/4/23 17:22,1682241762,1342143.348
2023/4/23 17:24,1682241882,1330667.717
2023/4/23 17:26,1682242002,587261.0833
2023/4/23 17:28,1682242122,1265899.05
2023/4/23 17:30,1682242242,1199671.2
2023/4/23 17:32,1682242362,1149943.499
2023/4/23 17:34,1682242482,1195571.7
2023/4/23 17:36,1682242602,4548862.267
2023/4/23 17:38,1682242722,2388965.784
2023/4/23 17:40,1682242842,1286392.075
2023/4/23 17:42,1682242962,1299160.601
2023/4/23 17:44,1682243082,13513361.38
2023/4/23 17:46,1682243202,1250824.803
2023/4/23 17:48,1682243322,1221235.15
2023/4/23 17:50,1682243442,1180909.582
2023/4/23 17:52,1682243562,1161861.652
2023/4/23 17:54,1682243682,1239789.6
2023/4/23 17:56,1682243802,1271090.647
2023/4/23 17:58,1682243922,280562.5271
2023/4/23 18:00,1682244042,280576.0929
2023/4/23 18:02,1682244162,2603732.767
2023/4/23 18:04,1682244282,1329154.383
2023/4/23 18:06,1682244402,1283515.433
2023/4/23 18:08,1682244522,1178968.034
2023/4/23 18:10,1682244642,1218256.033
2023/4/23 18:12,1682244762,1220073.05
2023/4/23 18:14,1682244882,1056027.417
2023/4/23 18:16,1682245002,321959.1493
2023/4/23 18:18,1682245122,316952.7492
2023/4/23 18:20,1682245242,2443412.55
2023/4/23 18:22,1682245362,482850.9667
2023/4/23 18:24,1682245482,281810.8833
2023/4/23 18:26,1682245602,279095.8817
2023/4/23 18:28,1682245722,66.48444141
2023/4/23 18:30,1682245842,281804.5699
2023/4/23 18:32,1682245962,281812.7167
2023/4/23 18:34,1682246082,281776.4667
2023/4/23 18:36,1682246202,281864.873
2023/4/23 18:38,1682246322,281807.8833
2023/4/23 18:40,1682246442,281752.0163
2023/4/23 18:42,1682246562,281806.6333
2023/4/23 18:44,1682246682,281805.8833
2023/4/23 18:46,1682246802,281772.7833
2023/4/23 18:48,1682246922,281824.7383
